miR,avg_NML,avg_PRI,avg_MET,avg_REC
hsa-mir-411-3p,77.84934932,65.00781786,59.68418755,37.76284024
hsa-mir-196a-2-5p_+_1,0,0,4.307367661,0
hsa-mir-676-3p,57.3470506,30.11191646,45.95566846,50.35825519
hsa-mir-3934,9.443624868,8.364981634,23.29161443,28.53214899
hsa-mir-1277-5p_+_3,3.042954692,5.347927068,15.23699388,8.175460258
hsa-mir-144-5p_-_1,0,0,0.801631751,0
hsa-mir-144-3p_-_1,163.2279872,55.41176479,348.2505073,38.81318764
hsa-mir-183-3p_+_1,0,11.03432953,12.22949934,11.15575992
hsa-mir-675-5p_-_4,0,0,0.703638928,0
hsa-mir-181b-1-3p,17.00022511,2.231689412,35.50663688,27.8247609
hsa-mir-7-2-5p_-_1,5.741349399,3.116771033,3.158456537,29.94692518
hsa-mir-148b-3p_-_1,22.08133107,20.80447955,20.71967689,12.4578442
hsa-mir-4458_+_1,3.812237132,0,0,0
hsa-mir-135a-1-3p_-_1,9.405942196,0,2.175011753,0
hsa-mir-877-3p,2.32970047,0,0,0
hsa-mir-140-3p_+_2,347.5155985,530.0111417,516.4631985,708.7164369
hsa-mir-140-3p_+_3,40.43439402,70.02742531,60.74376536,97.74450366
hsa-mir-140-3p_+_1,7931.290746,11262.38155,13482.31945,9347.639464
hsa-mir-450a-2-3p,45.27139333,24.08466705,15.04433409,19.8546892
hsa-mir-148b-5p,0,1.363810196,7.459471056,0
hsa-mir-449c-5p_+_6,0,0,0,0
hsa-mir-449c-5p_+_5,0,0,0,0
hsa-mir-1270-1_-_1,0,0,0.572371514,14.58830143
hsa-mir-4802-3p,0,0,1.508975813,0
hsa-mir-23a-3p_+_3,35.97961983,71.82559265,57.66950678,76.60090672
hsa-mir-23a-3p_+_1,76.64407288,194.5637043,145.4903339,327.3881836
hsa-mir-376c_-_1,0,0,0.48903583,0
hsa-mir-194-2-5p_-_2,3.319586937,4.604030597,0.774306732,0
hsa-mir-194-2-5p_-_1,195.0914555,125.361451,107.6466266,34.20443028
hsa-mir-3609_+_1,0,0,1.665451436,0
hsa-mir-1303_-_1,0,2.479654903,0.48988607,0
hsa-mir-32-3p_+_1,0,0,0.837230823,4.282383945
hsa-mir-27a-5p,410.2194562,232.0424844,560.6586888,161.057719
hsa-mir-195-5p_-_1,16.02859376,12.37436933,23.6106934,10.51130605
hsa-mir-4772-3p,13.67609097,17.68867237,24.00492988,5.83961447
hsa-let-7f-2-5p_+_2,6.929806011,9.315500853,8.570381699,0
hsa-let-7f-2-5p_+_1,1723.469354,2429.321078,2812.805668,6063.649633
hsa-let-7f-2-5p_+_7,6.615870616,0,2.524463322,0
hsa-let-7f-2-5p_+_6,3.81151602,0,2.874221095,0
hsa-let-7f-2-5p_+_5,13.12660485,19.20734499,28.88736563,4.282383945
hsa-let-7f-2-5p_+_4,40.54395569,41.97899739,39.94351838,14.40438236
hsa-mir-520b,0,0,0,16.30457219
hsa-mir-520g,0,0,0,15.44643681
hsa-mir-520h,0,0,0,9.439489162
hsa-mir-181c-3p_+_1,137.1540101,163.5747282,204.9604269,281.6718575
hsa-mir-331-3p,1620.448442,1661.200374,417.4980966,1163.978955
hsa-let-7i-3p_+_1,3.799805983,6.554095166,0,10.29762454
hsa-mir-379-5p,2479.91422,1786.250327,1675.401208,2764.172365
hsa-mir-26a-2-3p,49.41292954,10.4633003,21.79073528,19.72882076
hsa-mir-22-5p_-_1,0,0,1.486868288,0
hsa-mir-30e-5p,41645.35694,18839.34419,23115.9443,16697.07933
hsa-mir-328,803.3339794,1306.105064,960.4422455,869.6795241
hsa-mir-425-5p_+_2,4.42703353,5.874007762,7.687472487,10.29762454
hsa-mir-425-5p_+_1,281.5330907,294.3937839,325.7998239,296.7787444
hsa-mir-145-3p,103.6635151,71.42648832,123.3382338,129.5833257
hsa-mir-361-5p_+_1,28.2605185,47.6728535,38.0872141,78.90358072
hsa-mir-134_+_1,61.1411355,52.75444627,18.87367039,328.0775115
hsa-mir-19b-1-3p_+_1,122.1147644,60.94853992,65.21011013,138.5505778
hsa-mir-4479,0,4.64085778,0,0
hsa-mir-30c-2-5p_+_1,92.0949477,102.5245038,100.4195255,121.656193
hsa-mir-3125,0,0,2.611584686,0
hsa-mir-337-3p,26.14548133,13.84235604,10.6439608,16.91585427
hsa-mir-141-3p_-_1,0,0,15.91985145,0
hsa-mir-206,11.8914054,5.86916294,154.8465203,70.36710103
hsa-mir-363-3p,695.5286843,430.1797507,1151.170494,234.6783261
hsa-mir-136-5p_-_2,2.365768564,0,1.722222571,5.83961447
hsa-mir-452-5p_-_1,0,0,2.37464525,0
hsa-mir-365b-5p,30.44465173,26.03078408,21.68818408,26.47291893
hsa-mir-3065-5p,96.82354145,119.8672688,252.1312593,32.25789213
hsa-mir-132-3p_+_2,34.38067747,66.79125637,78.08285966,60.44708181
hsa-mir-132-3p_+_1,49.58976698,143.2431949,126.477162,95.8028491
hsa-mir-382-5p_+_1,250.5496842,275.9477049,196.956352,1037.604261
hsa-mir-382-5p_+_2,274.4826804,292.8084555,228.5544352,990.1648458
hsa-mir-382-5p_+_3,0,2.440439396,0,4.671691576
hsa-mir-95_-_1,1.577179043,2.048154739,4.131633221,0
hsa-mir-181d,793.3402384,1813.715724,2321.338035,2529.773603
hsa-mir-3620,3.087342361,8.602249906,1.726132312,0
hsa-mir-378i_+_1,44.08145137,3.95976583,0.829153823,0
hsa-mir-1973_+_3,0,0,0.87818188,0
hsa-mir-1973_+_2,0,0,1.630909206,0
hsa-mir-1973_+_1,0,0,0.815454603,0
hsa-mir-2116-3p_-_1,0,7.503132809,9.535085332,0
hsa-mir-3607-3p_-_8,2.234336977,4.590313236,5.175095074,0
hsa-mir-3607-3p_-_3,8.652872504,3.237738574,8.216808533,0
hsa-mir-3607-3p_-_1,0,0,0.774306732,0
hsa-mir-3607-3p_-_6,12.15532984,9.901090969,23.44489675,17.46420214
hsa-mir-3607-3p_-_7,12.64420766,8.088277278,13.98224376,0
hsa-mir-3607-3p_-_4,2.234336977,4.399716732,2.718736032,0
hsa-mir-3607-3p_-_5,16.33708471,10.2480751,16.71535146,5.060999207
hsa-mir-29a-3p_+_4,3.285789672,3.868285981,3.775441669,0
hsa-mir-29a-3p_+_6,88.91606567,76.18981108,63.04392229,0
hsa-mir-92b-3p_+_2,2.849854487,4.176197828,4.032067163,19.46538157
hsa-mir-92b-3p_+_1,30.87942231,96.35916002,123.0491432,288.9160201
hsa-mir-92b-3p,1538.649777,4487.833458,7641.228872,5777.763762
hsa-mir-542-5p_+_1,0,0,0.941884676,5.450306839
hsa-mir-335-5p_+_2,35.2407187,7.595499965,17.67570793,12.84715183
hsa-mir-335-5p_+_1,54.21831483,12.16665434,20.369482,50.56364375
hsa-mir-196a-2-5p_-_1,0,0,0.686845817,0
hsa-mir-151a-3p,12442.02415,8824.031369,9429.312463,11352.36801
hsa-mir-636,0,1.859741177,1.637570071,5.83961447
hsa-mir-103a-2-5p,0,5.764212217,1.015892775,0
hsa-mir-584-5p_-_1,3.087342361,3.550134882,4.008553863,9.439489162
hsa-mir-1254-2,0,10.92810726,5.981385795,12.0138953
hsa-mir-1254-1,0,11.05209001,6.070072155,12.0138953
hsa-mir-378d-2_+_1,5.699708974,1.638523792,0,0
hsa-mir-3129-3p,2.849854487,6.676046764,6.641964991,0
hsa-mir-19b-1-3p_-_1,31.4130771,30.42276493,26.80267786,9.343383152
hsa-mir-3117-3p,0,15.83523266,14.64698095,4.282383945
hsa-mir-4524a-5p_+_2,5.139497152,0,0,0
hsa-mir-885-5p_+_2,27.01804269,19.53904924,3.057057413,4.671691576
hsa-mir-584-5p,257.4174055,363.1467345,280.7240375,367.3844058
hsa-let-7a-1-5p_-_2,2.760063325,5.904927527,1.888731456,4.671691576
hsa-let-7a-3-5p_+_1,870.2089532,1644.346415,1940.029948,3899.220279
hsa-let-7a-3-5p_+_3,76.94130804,80.8839696,80.55179128,32.70184103
hsa-let-7a-3-5p_+_2,6.980878233,12.55462404,8.118390009,0
hsa-let-7a-3-5p_+_4,33.21405185,41.45205086,38.38445918,14.01507473
hsa-let-7a-3-5p_+_7,15.7071563,12.06538961,11.17049979,7.007537364
hsa-mir-641_+_1,2.497200151,0,0.48988607,0
hsa-mir-19a-5p,0,0,2.506131844,0
hsa-mir-190b_-_1,0,0,3.452264623,0
hsa-mir-548ak_-_1,0,0,0.613262833,0
hsa-mir-2277-5p,25.73925501,30.44509292,20.50202443,31.71783721
hsa-mir-16-2-5p_-_1,176.5349491,172.4028017,251.146811,93.82313915
hsa-mir-199a-1-5p_+_2,9.85809013,13.94428318,11.41669025,10.12199841
hsa-mir-629-5p_-_1,0,0,0.448282845,0
hsa-mir-29b-2-5p_+_1,15.08153687,33.05825699,29.73553936,0
hsa-let-7a-2-5p_+_7,15.7071563,12.06538961,11.17049979,7.007537364
hsa-mir-1299,38.96799691,25.78368455,10.03561918,17.16270757
hsa-mir-92b-3p_-_1,20.21623518,76.24247043,88.51516859,81.36529495
hsa-mir-1293,0,3.471516864,0.935237043,0
hsa-mir-450b-5p_+_1,0,0,0.680250043,4.282383945
hsa-mir-485-3p_-_1,6.236579982,18.88445558,15.34366986,8.175460258
hsa-mir-517c-3p,0,0,0.817683778,11.15575992
hsa-mir-181b-1-5p_-_1,52.2982854,78.75041029,147.0352214,127.7592467
hsa-mir-486-5p_-_1,45.99486302,14.37526962,37.10741475,57.39896434
hsa-mir-455-5p_+_1,74.26321396,22.89086173,21.15435451,32.25789213
hsa-mir-455-5p_+_3,7.620432178,1.638523792,0.575596191,0
hsa-mir-199a-2-3p_+_1,8291.013775,10694.61006,9143.58587,10267.59671
hsa-mir-199a-2-3p_+_3,13.82834277,6.508285379,6.56655354,6.618229733
hsa-mir-199a-2-3p_+_2,377.3783462,682.5716134,503.1474725,1090.487717
hsa-mir-4433-5p,2.612366613,0,0,0
hsa-mir-5589-5p_-_2,5.245553439,2.727620393,2.865432333,0
hsa-mir-24-2-5p_-_2,0,1.983723922,3.886000008,0
hsa-mir-186-5p,20266.42097,11029.13795,14877.14284,16402.89535
hsa-mir-340-5p_-_1,14.36256154,14.22102708,8.2007215,7.007537364
hsa-mir-3656_-_1,0,1.638523792,0,0
hsa-mir-16-1-5p_+_4,2.365768564,1.804446388,4.242386703,0
hsa-mir-103a-1-3p,36329.49668,37365.65182,45898.03266,21297.4244
hsa-mir-1307-5p,1114.039128,1402.346873,797.7245514,2106.8907
hsa-mir-142-3p_+_4,0,0,4.402600085,0
hsa-mir-142-3p_+_1,340.0537657,168.4133024,891.0066549,323.8844149
hsa-mir-142-3p_+_2,12.07419004,1.735758432,25.42668685,0
hsa-mir-142-3p_+_3,164.4451197,82.83297259,423.3176697,219.5831415
hsa-mir-139-3p_+_2,4.795952991,0,0,0
hsa-mir-15a-5p_+_2,5.016906494,7.794502661,11.22974841,15.96161288
hsa-mir-15a-5p_+_1,49.52037757,67.36206183,139.3077335,230.5232848
hsa-mir-146b-5p_+_5,7.586963946,0,3.717208936,0
hsa-mir-146b-5p_+_4,8.210093794,0,1.152922674,0
hsa-mir-146b-5p_+_3,3.154358086,0,0.562157597,0
hsa-mir-146b-5p_+_1,521.8469501,588.0618818,726.0294686,1979.704772
hsa-mir-16-1-3p,0,0,6.862273814,4.671691576
hsa-mir-489,33.00932497,33.09743932,54.9658269,42.82383945
hsa-mir-484,3030.376985,7773.459534,3873.269179,3446.790448
hsa-mir-374b-5p_-_1,1.840042217,0,0.652047774,0
hsa-mir-2116-3p,0,11.50038434,9.670641104,0
hsa-mir-1185-2-5p,6.39758972,0,2.445021512,6.618229733
hsa-mir-421_+_1,23.17999786,21.39766475,43.67436506,34.59373791
hsa-mir-421_+_4,8.973197741,19.11978271,17.44547492,21.02261209
hsa-mir-1247-5p,486.7280027,804.1981468,263.4754036,132.1743178
hsa-mir-373-3p,47.80746301,6.725663808,12.05882112,51.01100201
hsa-mir-1229,1.70861063,2.457785687,0.712561557,0
hsa-mir-365b-5p_-_1,9.561410217,21.24593262,16.26513995,8.175460258
hsa-mir-17-3p_-_1,4.169742686,7.892994065,7.892873414,0
hsa-mir-125a-5p_-_1,19.60163016,19.39135937,5.750533265,18.79116526
hsa-mir-32-5p,128.4158485,427.4794423,665.6163345,126.4571624
hsa-mir-29a-3p_+_1,489.7033888,696.2732081,376.1842186,607.185191
hsa-mir-33a-5p,25.73331703,25.60196952,48.96801579,9.343383152
hsa-mir-142-5p_-_1,181.5822423,91.90999138,272.3907882,268.740302
hsa-mir-142-5p_-_2,6505.244403,3314.698086,13368.26514,1695.066252
hsa-mir-142-5p_-_3,3.154358086,0,9.706060235,0
hsa-mir-627_+_1,0,0,0,9.439489162
hsa-mir-23b-5p_-_1,15.79568647,6.2036255,5.229525964,12.06853657
hsa-let-7b-5p,153784.9521,204277.9897,184424.851,143974.5544
hsa-mir-887,591.2497747,1232.558553,654.0278101,1385.201335
hsa-mir-889,212.8650007,138.9323431,158.6046818,159.2551094
hsa-mir-585_-_1,4.622611733,15.65625361,24.59800756,21.02261209
hsa-mir-3187-3p,5.892018579,11.23900235,10.7157411,6.618229733
hsa-mir-222-3p_+_3,0,1.501980142,2.42237393,0
hsa-mir-196a-1-5p_+_1,0,0,0.744082968,0
hsa-mir-1304-3p,0,0,6.156770363,0
hsa-mir-548b-3p,20.58692256,21.23470658,30.84455189,34.32541513
hsa-mir-891a,0,4.265055098,3.370081663,72.08337178
hsa-mir-34a-3p,1.445747456,6.877065118,7.676629711,0
hsa-mir-1293_-_1,0,1.363810196,0,0
hsa-mir-1293_-_3,0,2.479654903,2.750439549,0
hsa-mir-196a-1-5p,10.98392619,13.12324646,209.846598,10.12199841
hsa-mir-31-5p,166.1939764,479.5406167,2537.634305,7088.442863
hsa-mir-371b-5p,5.119050938,0,3.231249171,36.04168589
hsa-mir-30e-3p_+_2,0,0,0.511052361,0
hsa-mir-30e-3p_+_1,278.2275167,138.6578213,160.5930757,209.5587233
hsa-mir-26b-5p_+_1,1692.53753,1495.153531,1490.854694,2310.424599
hsa-mir-26b-5p_+_2,271.5701027,203.2878878,220.6042817,216.8726389
hsa-mir-26b-5p_+_4,14.44391266,7.012400688,7.742122553,0
hsa-mir-26b-5p_+_7,8.171264579,1.968486968,3.416764284,0
hsa-mir-26b-5p_+_6,27.94072203,10.41807833,15.74023025,0
hsa-mir-7-2-5p_+_1,18.3073865,9.72807713,18.55637237,140.3034297
hsa-mir-125a-3p_+_1,24.15824988,35.60207999,39.41773624,62.84927118
hsa-mir-125a-3p_+_2,0,1.638523792,0,0
hsa-mir-378a-3p,60858.17261,11936.03561,9881.17016,27434.12898
hsa-mir-18a-3p,77.07155454,135.0143137,121.5643008,80.66960916
hsa-mir-509-1-3p,2.234336977,0,3.986717424,5.060999207
hsa-mir-129-1-3p_+_1,0,1.775067441,0,0
hsa-mir-1295b-5p,17.41123221,0,0,0
hsa-mir-3651_-_1,0,0,0.832725718,0
hsa-mir-500b_-_1,6.03414296,17.72586077,11.35147719,3.893076313
hsa-mir-16-2-3p_-_2,9.546915855,6.904407965,18.17106746,0
hsa-mir-455-5p,2151.268609,494.5718097,635.1451445,463.1389714
hsa-mir-182-5p_-_1,2.365768564,23.22076227,19.0330874,42.81066291
hsa-mir-122-5p_+_5,246.3785013,227.4971926,103.0467131,88.37965102
hsa-mir-17-5p_-_1,113.1522195,110.8796059,158.4157014,34.64837919
hsa-mir-30c-2-3p_+_1,44.51921343,18.03567268,18.60111338,31.72613016
hsa-mir-3127-5p,4.058114069,5.495426427,2.505497924,16.29627924
hsa-mir-675-3p,505.4251507,87.97844607,49.83694923,53.82885208
hsa-mir-4464_+_4,0,0,1.527993439,0
hsa-mir-887_-_1,0,7.404618024,1.716710053,0
hsa-mir-26b-5p_+_5,27.003261,10.18338007,17.84383296,6.228922101
hsa-mir-5571-3p_+_4,2.234336977,0,1.430928785,16.30457219
hsa-mir-4724-5p,0,0,1.713462809,0
hsa-mir-3174,3.906879513,1.363810196,5.782644956,0
hsa-mir-3176,15.41338116,40.15683156,29.6683317,55.36461312
hsa-mir-2277-3p_-_1,4.037293857,3.814955911,0,4.282383945
hsa-mir-30a-3p_+_3,0,0,0.75702338,0
hsa-mir-30a-3p_+_2,16.83047455,12.25348592,14.23659824,12.4578442
hsa-mir-29b-2-3p_+_1,5.224733226,9.568585208,14.43456375,10.12199841
hsa-mir-29b-2-3p_+_2,0,0,0.930799123,0
hsa-mir-502-3p_+_1,4.274781731,9.314347099,1.95578918,20.89674365
hsa-mir-3158-2-3p,2.849854487,0,0.890701946,0
hsa-mir-331-3p_+_1,46.3793478,39.49841334,18.43531539,31.80565027
hsa-mir-331-3p_+_2,0,1.638523792,0,0
hsa-mir-378c_-_1,3.562318109,0,0,0
hsa-mir-122-5p,2951468.843,1266952.926,572352.4581,1131212.224
hsa-mir-3687,5.699708974,4.426272656,6.444969093,11.15575992
hsa-mir-147b,25.21891514,20.31870679,64.4395515,349.6255278
hsa-mir-421_+_3,5.462273476,16.00853522,11.50297739,13.23645947
hsa-mir-421_+_2,0,0,0,4.671691576
hsa-mir-744-5p,871.7111241,834.7683074,800.7933948,607.8238395
hsa-mir-520a-3p,0,0,0,41.19049816
hsa-mir-411-5p,671.4364669,679.1390168,621.7954462,1024.354717
hsa-mir-27b-5p,870.0955757,623.6420911,542.341422,948.8382511
hsa-mir-3615,472.0872781,958.3409238,804.0021696,870.0639482
hsa-mir-340-5p_+_2,3.562318109,1.91161109,1.064236315,4.671691576
hsa-mir-340-5p_+_1,18.04907842,15.1043062,10.08102889,50.75585577
hsa-mir-128-2_+_3,0,0,0.48903583,0
hsa-mir-181a-2-5p_+_4,4.214920956,0,4.48917239,4.671691576
hsa-mir-181a-2-5p_+_5,0,0,0.523269264,0
hsa-mir-181a-2-5p_+_6,11.97659052,3.277047583,9.670121057,24.2414721
hsa-mir-181a-2-5p_+_7,4.689896704,0,1.603460555,16.29627924
hsa-mir-181a-2-5p_+_1,251.7157877,404.9401119,349.300774,1301.633895
hsa-mir-181a-2-5p_+_2,0,0,2.507119117,0
hsa-mir-181a-2-5p_+_3,34.9018784,35.63907754,54.02665938,66.55013547
hsa-mir-181a-2-5p_+_8,1.445747456,0,1.146137993,0
hsa-mir-505-5p,103.2862214,110.4867356,76.77816059,31.65490299
hsa-mir-641,48.09342046,17.794266,20.62660595,0
hsa-mir-3607-5p_-_1,9.027538561,10.76311081,7.590905132,5.450306839
hsa-mir-1307-3p_+_1,479.7963138,1195.834504,994.236831,1974.828614
hsa-mir-1307-3p_+_2,10.21197858,20.65530887,8.445650717,79.07432325
hsa-mir-100-3p_-_1,0,0,0,5.060999207
hsa-mir-369-3p_-_1,27.14383985,27.30366362,25.59947001,15.96161288
hsa-mir-148a-3p_-_1,808.3323413,229.7763015,206.8054974,276.7250245
hsa-mir-218-1-3p_-_1,0,22.60305062,0.890701946,0
hsa-mir-218-1-3p_-_2,0,2.184698389,0,0
hsa-mir-218-1-3p_-_3,0,13.79090858,1.776414036,8.175460258
hsa-mir-218-1-3p_-_4,31.95442021,504.491157,283.0166742,292.4114959
hsa-mir-148a-5p_-_1,78.99595468,11.36440591,25.40175004,20.03860827
hsa-mir-767-5p,0,0,0,127.004036
hsa-mir-146a-3p_-_2,0,0,3.251380658,0
hsa-mir-191-3p_+_1,17.64659803,6.160562492,5.83719926,13.73016605
hsa-mir-29c-5p_+_1,152.9727973,183.9419939,108.5079513,103.6587547
hsa-mir-29c-5p_+_3,4.037293857,2.048154739,0,0
hsa-mir-29c-5p_+_2,96.70270679,64.00943557,44.12255411,35.17525757
hsa-let-7d-5p_+_4,4.468673955,6.076901027,5.536040631,0
hsa-let-7d-5p_+_6,5.936927602,9.606405772,2.385582438,0
hsa-let-7d-5p_+_7,3.022926499,0,0,0
hsa-let-7d-5p_+_1,106.7109179,251.3403844,289.6235145,381.2897371
hsa-mir-3173-5p_+_2,0,0,0.664368069,0
hsa-mir-93-3p,109.2136908,55.48810832,63.54788466,55.98418815
hsa-mir-27b-3p_-_1,953.9411329,815.2124976,780.8627331,617.3247887
hsa-mir-204-3p,33.26804558,16.42245374,13.85749847,57.38237845
hsa-let-7e-5p_-_1,136.8050555,171.1498954,138.4912459,88.8665389
hsa-mir-192-5p_-_1,366.019602,134.7296209,107.4064367,86.22431495
hsa-mir-192-5p_-_3,6.003294959,0,0,0
hsa-mir-192-5p_-_2,2.849854487,0,0.48903583,0
hsa-mir-449a_-_1,0,24.30061805,14.74389165,130.0287489
hsa-mir-323a-3p_+_1,0,0,0,6.618229733
hsa-mir-125a-3p,207.4057886,271.8860736,215.3125962,180.4733429
hsa-mir-92a-2-3p,75039.47933,95543.6289,85261.28623,52780.96061
hsa-mir-664-3p,114.6613989,221.4163376,135.4273656,34.053683
hsa-mir-654-3p_+_1,2.612366613,9.045358883,7.191479491,25.30499604
hsa-let-7f-1-3p,20.45788094,10.10037491,11.88871765,9.732690783
hsa-mir-4497,35.29881612,75.12883524,42.5661219,62.37215048
hsa-mir-4802-5p,3.596219182,1.804446388,2.808345506,0
hsa-mir-382-3p_+_1,1.840042217,0,1.37331366,7.007537364
hsa-mir-30c-2-5p,7983.989975,5098.28153,5646.526499,1312.833607
hsa-mir-339-5p_+_2,0,1.365436493,1.147967704,3.893076313
hsa-mir-744-3p,22.3290886,1.363810196,9.843369987,0
hsa-mir-193a-5p_-_1,12.58685732,9.558055451,0.801631751,9.439489162
hsa-mir-4525_+_1,0,1.859741177,0,0
hsa-mir-376c_+_1,0,0,1.442494447,14.96931612
hsa-mir-127-5p_+_2,42.77148389,59.02832698,46.16102756,135.0253396
hsa-mir-127-5p_+_1,43.02443099,52.33618051,34.34854324,121.8269355
hsa-mir-122-5p_-_2,96.39664285,45.61614051,18.30715156,45.47288211
hsa-mir-122-5p_-_1,3815.530708,1550.531805,612.3865434,1786.473473
hsa-mir-126-5p_-_1,29.31620046,52.65971485,57.36154469,9.343383152
hsa-mir-29a-5p,102.6048893,73.92078261,150.3952406,148.4540111
hsa-mir-183-5p,226.4106354,1241.534116,1338.701509,1555.862928
hsa-mir-299-5p_-_1,22.98012317,27.96710809,11.15687703,15.18299762
hsa-mir-877-5p_+_1,5.134942064,22.88806936,12.84064865,21.75487903
hsa-mir-16-1-5p_-_1,3.942947607,7.882014733,28.57486241,47.49553102
hsa-mir-361-5p,3201.435633,4037.710425,4571.372739,2548.781859
hsa-mir-451a,26127.93693,7210.354274,35295.55851,6755.66777
hsa-mir-24-1-5p_-_2,40.19434058,25.28053696,21.81137941,20.41962296
hsa-mir-598_+_1,2.612366613,6.963726114,5.663969441,12.84715183
hsa-mir-449c-3p_-_2,0,0,0,0
hsa-mir-628-5p,107.3169664,70.969748,99.58214365,43.1750917
hsa-mir-574-3p_+_7,0,0,1.785918149,0
hsa-mir-574-3p_+_1,200.4638573,149.6778204,100.1647414,374.8007851
hsa-mir-574-3p_+_2,6.958719156,2.184698389,0.712561557,16.60606676
hsa-mir-20b-5p_+_1,1.577179043,0,9.285695633,0
hsa-mir-130b-3p_+_1,71.09295455,129.368797,74.00972426,186.6178613
hsa-mir-181a-1-3p_+_1,5.224733226,0,4.12615643,8.954075521
hsa-mir-518a-1-3p,0,0,0,18.87897832
hsa-mir-129-1-3p_-_2,0,10.37731735,0.48988607,0
hsa-mir-2355-3p,0,0,0,22.31151984
hsa-mir-1250,2.849854487,6.818916196,3.06549697,34.77765699
hsa-mir-1258,9.134559715,0,0,0
hsa-mir-643_-_2,0,0,0.815454603,0
hsa-mir-193a-5p_+_1,63.40926234,46.06400299,7.479793485,95.29108238
hsa-mir-2110_+_1,0,2.457785687,0,0
hsa-mir-1304-5p_-_3,0,3.634507691,0,0
hsa-mir-500a-3p,276.5883576,255.0882654,209.3708886,288.0251738
hsa-mir-3545-3p,0,0,1.432174785,0
hsa-mir-135b-5p_+_1,0,0,0,6.618229733
hsa-mir-199a-1-5p_+_3,8.937347909,7.416109277,2.263430754,0
hsa-mir-199a-1-5p_+_1,35.85628117,55.77958608,34.21456532,84.3787664
hsa-mir-4683,27.46288136,23.52282455,13.0447213,0
hsa-mir-1197,0,0,0.940909157,0
hsa-mir-4728-3p,0,30.70547938,9.214393289,0
hsa-mir-135b-3p,0,0,3.962719547,0
hsa-mir-299-5p,63.80201292,81.56306585,28.89718059,24.52638077
hsa-mir-199a-2-5p_+_3,8.937347909,7.416109277,2.263430754,0
hsa-mir-224-5p,452.7172825,791.0973587,982.9984441,571.0737522
hsa-mir-590-3p,130.2327427,103.3801708,191.0566806,33.48045629
hsa-mir-331-5p_-_5,0,2.594329337,0.815059717,0
hsa-mir-624-3p_-_2,1.577179043,0,0.668026459,0
hsa-mir-141-3p_+_2,0,0,3.469423983,0
hsa-mir-656,27.17022727,20.61254095,20.21811526,14.40438236
hsa-mir-7-1-5p,974.8323106,732.4856,1396.67552,1954.029911
hsa-mir-193b-3p_+_3,4.512269604,5.461745972,0,0
hsa-mir-193b-3p_+_2,12.82434519,18.04050072,0,19.7371137
hsa-mir-194-2-5p,41590.86674,22463.89773,19238.48185,5022.694194
hsa-mir-28-3p_-_1,38.60546955,16.45479135,25.68293874,31.71783721
hsa-mir-532-3p_+_2,0,1.501980142,0,0
hsa-mir-532-3p_+_1,8.807871547,19.6614758,9.254128448,41.14074048
hsa-mir-320d-2,83.3853523,142.1273436,85.21654282,269.7062457
hsa-mir-320d-1,105.0218072,166.8685319,102.7981652,296.7689772
hsa-mir-26a-1-5p_-_1,9854.116871,6884.479715,7384.500025,2334.082616
hsa-mir-139-5p,3232.050746,1883.994985,898.8253262,500.6417818
hsa-mir-130a-3p_+_1,175.114986,140.0378796,114.0769242,242.6167002
hsa-mir-149-5p_+_1,2.374878739,2.730872986,0,9.439489162
hsa-mir-1270-2,11.29341404,16.51302005,16.42428774,79.15384337
hsa-mir-4524a-3p,31.94244368,0,0.975139789,0
hsa-mir-125b-2-5p,2620.680253,1867.948811,1690.195948,1421.992887
hsa-mir-122-5p_+_2,405.0547905,280.6230448,129.5823852,262.9040969
hsa-mir-29c-5p,390.8476079,262.4429942,209.3579768,190.7743768
hsa-mir-582-5p_+_2,0,4.126629433,1.635278534,0
hsa-mir-582-5p_+_1,14.79440644,25.02136097,31.34628953,9.732690783
hsa-let-7a-2-5p_-_1,163.5051286,211.3119804,179.0587504,175.8411809
hsa-mir-5588-5p_-_1,4.274781731,0,0,0
hsa-mir-155-5p_+_2,26.68685181,107.6923784,113.4015656,242.0800546
hsa-let-7f-1-5p_+_6,4.468673955,1.640405807,2.947942412,0
hsa-let-7f-1-5p_+_7,4.205810781,0,3.547803904,0
hsa-let-7f-1-5p_+_5,17.84261602,46.43806877,60.10844781,8.175460258
hsa-let-7f-1-5p_+_2,24.48303283,30.30168179,35.70359401,14.01507473
hsa-let-7f-1-5p_+_3,62.19267673,54.24197286,62.28028061,24.52638077
hsa-let-7f-1-5p_+_1,1589.752431,2351.48857,2714.069214,5796.937324
hsa-mir-24-1-3p_-_1,51.13755649,56.77636569,64.97620726,41.29978071
hsa-mir-30b-3p_+_1,20.77178716,2.594329337,0,0
hsa-mir-335-3p_+_1,0,0,1.084194995,0
hsa-mir-335-3p_+_2,1.70861063,0,0,0
hsa-mir-146a-5p_+_2,33.86019718,3.60701076,23.39194101,33.29994658
hsa-mir-146a-5p_+_1,566.4185945,173.7317638,353.8943108,1921.344656
hsa-mir-10a-3p_+_1,109.5142399,114.8944507,125.2353732,101.9059028
hsa-mir-10a-3p_+_2,9.203693316,1.611775687,10.38388159,8.564767889
hsa-mir-499a-5p,120.6755934,34.33187245,53.83723588,21.51631868
hsa-mir-34c-5p,16.725397,107.5039513,310.6394151,277.034812
hsa-mir-483-5p_-_1,3.022926499,0,0,0
